name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Beijing,2021-04-15,21.1,10,15.1,21.1,9.2,15.1,-0.3,36.9,0.4,100,4.17,rain,0,0,72,50.4,273.4,1007.7,12.5,8.1,255.6,22.2,9,,2021-04-15T05:37:04,2021-04-15T18:52:39,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-04-16,16.2,6,12.5,16.2,4.5,12.4,-8.3,23.8,0,0,0,,0,0,61.2,39.6,308.1,1014.7,30.7,11,206,17.7,7,,2021-04-16T05:35:35,2021-04-16T18:53:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-17,21,5,14,21,3.4,13.4,-10.4,19.5,0,0,0,,0,0,54,36,303.4,1019.6,2.2,12.7,310.8,26.9,9,,2021-04-17T05:34:06,2021-04-17T18:54:41,0.12,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-04-18,25,2,15.3,25,1.5,15.3,-2.5,35.3,0,0,0,,0,0,46.8,25.2,198.9,1015.2,0,11,298.1,25.7,9,,2021-04-18T05:32:39,2021-04-18T18:55:42,0.16,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-04-19,29,7,18.7,27.5,7,18.5,5.2,45.5,0,0,0,,0,0,46.8,18,182.8,1010.8,20.2,9.9,278.3,24,9,,2021-04-19T05:31:12,2021-04-19T18:56:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-20,28,14,20.9,26.8,14,20.8,7.6,45.8,0,0,0,,0,0,36,25.2,167.7,1014.8,57.4,10.3,205.7,17.7,7,,2021-04-20T05:29:45,2021-04-20T18:57:43,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-21,21.4,11.9,17.2,21.4,11.9,17.2,7.9,56,0,0,0,,0,0,36,18,152.7,1016.8,75.1,10.4,122.7,10.6,4,,2021-04-21T05:28:20,2021-04-21T18:58:44,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-22,16,10,13.6,16,10,13.6,7.7,67.8,0.9,100,8.33,rain,0,0,28.8,14.4,111.7,1015.3,33,10.3,178.5,15.5,7,,2021-04-22T05:26:56,2021-04-22T18:59:44,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"ZBAA,54511099999"
Beijing,2021-04-23,22,9,15.7,22,8,15.6,8.9,66.1,0,0,0,,0,0,32.4,18.2,109.2,1019,32.2,11,240.2,20.7,9,,2021-04-23T05:25:32,2021-04-23T19:00:45,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-24,23,9.9,17.2,23,9.9,17.2,9,61.2,0,0,0,,0,0,28.8,14.4,129.1,1024.9,33,10.4,260.6,22.6,8,,2021-04-24T05:24:09,2021-04-24T19:01:46,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-25,21,14,17.4,21,14,17.4,9.2,59.8,0,0,0,,0,0,21.6,18,158.1,1024,78.1,9.1,205.5,17.7,8,,2021-04-25T05:22:48,2021-04-25T19:02:46,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-26,22,12.7,16.9,22,12.7,16.9,4.6,44.3,0,0,0,,0,0,28.8,21.6,160.8,1015.9,50.9,10.2,219.7,18.8,9,,2021-04-26T05:21:27,2021-04-26T19:03:47,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-27,23,8,16.4,23,8,16.4,-2.2,38.2,0,0,0,,0,0,64.8,43.2,299.8,1013.9,9.9,10.8,296.7,25.5,9,,2021-04-27T05:20:07,2021-04-27T19:04:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-04-28,23,12.8,18.2,23,12.8,18.2,-6.7,19,0,0,0,,0,0,50.4,25.2,253.2,1012.7,23.2,12,317.4,27.5,10,,2021-04-28T05:18:49,2021-04-28T19:05:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-29,21,6,14.4,21,6,14.4,-3.5,33.6,0,0,0,,0,0,64.8,46.8,337.5,1003.2,25.8,11.7,274.8,23.9,9,,2021-04-29T05:17:31,2021-04-29T19:06:49,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-04-30,15,5,11.1,15,5,11,1.3,51.8,0,0,0,,0,0,54,22.2,349.2,1007.1,39.5,12.2,204,17.5,8,,2021-04-30T05:16:15,2021-04-30T19:07:49,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-01,22,3,13.1,22,1,12.9,-5.2,40.6,0,0,0,,0,0,57.6,36,344.7,1011.6,1.7,12.3,330.4,28.8,10,,2021-05-01T05:14:59,2021-05-01T19:08:49,0.63,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-02,22,4,15.2,22,2.2,15,-3.3,29.6,0,0,0,,0,0,46.8,25.2,192.9,1018.6,43.7,12.3,314.7,27.2,9,,2021-05-02T05:13:45,2021-05-02T19:09:49,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-03,23.5,9.7,17.6,23.5,8.9,17.6,5.7,46.6,0,0,0,,0,0,36,18,178.9,1009.1,34.9,10.7,277.5,23.9,9,,2021-05-03T05:12:32,2021-05-03T19:10:49,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-04,24,10,18.5,24,9.2,18.4,-3.8,26.2,0,0,0,,0,0,64.8,50.4,303.2,1011.2,25.5,12.3,297.9,25.6,10,,2021-05-04T05:11:21,2021-05-04T19:11:49,0.79,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
Beijing,2021-05-05,28,7,20.3,26.6,7,20,-2.3,24.1,0,0,0,,0,0,64.8,32.4,212.6,1007.9,6.8,11.3,327.3,28.3,10,,2021-05-05T05:10:10,2021-05-05T19:12:49,0.84,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-06,26,15,20,26,15,20,-1.5,27.4,0,0,0,,0,0,86.4,61.2,284.4,1001.1,15.5,8.7,310.8,26.7,9,,2021-05-06T05:09:01,2021-05-06T19:13:48,0.89,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
Beijing,2021-05-07,27,14,20.8,26,14,20.8,-1.6,23.5,0,0,0,,0,0,61.2,39.6,265.9,1004.4,2.9,10.7,338.3,29.2,10,,2021-05-07T05:07:53,2021-05-07T19:14:48,0.92,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-08,27,13,20.9,26,13,20.8,-2.7,23.4,0,0,0,,0,0,75.6,57.6,331.4,1002.2,28.6,11.3,340.7,29.5,10,,2021-05-08T05:06:47,2021-05-08T19:15:47,0.96,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
Beijing,2021-05-09,26,10,19.1,26,10,19.1,1,34.1,0,0,0,,0,0,39.6,18,128.2,1007.7,55.1,11.9,277.2,23.9,9,,2021-05-09T05:05:42,2021-05-09T19:16:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-10,25,13,19.1,25,13,19.1,5.6,42.3,0,0,0,,0,0,32.4,25.7,132.2,1010.8,86.5,12.6,275,24,9,,2021-05-10T05:04:38,2021-05-10T19:17:44,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-11,24,9,17.5,24,9,17.5,9,60.5,0,0,0,,0,0,28.8,21.6,137.9,1011.6,47.7,11,315.4,27.2,9,,2021-05-11T05:03:36,2021-05-11T19:18:42,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-12,27,11,19.9,26.3,11,19.9,7.4,48.5,0,0,0,,0,0,32.4,18,71.3,1009.5,22,11.4,286.1,25,9,,2021-05-12T05:02:35,2021-05-12T19:19:40,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-13,23,17,19.4,23,17,19.4,11.9,62.3,0,0,0,,0,0,18,14.4,90.4,1009.9,3.8,7.9,282.1,24.5,9,,2021-05-13T05:01:36,2021-05-13T19:20:37,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-14,23,17.7,20.2,23,17.7,20.2,15.6,75.1,0,0,0,,0,0,21.6,18,119.1,1006.8,7.7,5.5,229.5,19.9,7,,2021-05-14T05:00:39,2021-05-14T19:21:34,0.03,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-15,19,16.4,18,19,16.4,18,10.2,62.5,0.7,100,8.33,rain,0,0,50.4,32.4,5.9,1009.6,70,9.7,152.1,13.1,5,,2021-05-15T04:59:42,2021-05-15T19:22:30,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZBAA,54511099999"
Beijing,2021-05-16,26.4,14,20.3,26.4,14,20.3,5.6,41.5,0,0,0,,0,0,43.2,25.2,281.5,1011.2,68.1,13.2,248.9,21.3,9,,2021-05-16T04:58:48,2021-05-16T19:23:26,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-17,33,9,22.4,30.6,9,21.7,4.3,39.4,0,0,0,,0,0,32.4,21.6,219.8,1008,35.1,12,287.3,24.9,8,,2021-05-17T04:57:55,2021-05-17T19:24:22,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-18,34,11,22.9,31.5,11,22.3,7.8,43.6,0,0,0,,0,0,54,32.4,201,1004.8,14.8,11.1,321,27.8,9,,2021-05-18T04:57:04,2021-05-18T19:25:17,0.18,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-19,31,14,23.7,30.3,14,23.5,12.4,52.2,0,0,0,,0,0,50.4,25.2,182.9,1004.5,64.8,10.8,201.4,17.4,8,,2021-05-19T04:56:14,2021-05-19T19:26:11,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-20,29,19,24.1,28.6,19,24.1,14.6,57,0,0,0,,0,0,39.6,18,185.7,1004.7,53.2,9.3,189.8,16.4,6,,2021-05-20T04:55:26,2021-05-20T19:27:05,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-21,32,16.6,24.6,30.6,16.6,24.4,14.8,58.7,0,0,0,,0,0,32.4,21.6,193.3,1004.5,20.9,8.1,293.6,25.4,8,,2021-05-21T04:54:40,2021-05-21T19:27:58,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-22,34,16,25.3,34.6,16,25.8,16.4,60.5,4,100,4.17,rain,0,0,57.6,28.8,200.1,1003.7,32,9.7,282.3,24.4,9,,2021-05-22T04:53:55,2021-05-22T19:28:51,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-05-23,27,14,21,26.3,14,20.9,3.4,41.4,8,100,8.33,rain,0,0,57.6,32.4,304.3,1010.1,38.6,9.5,296.2,25.6,10,,2021-05-23T04:53:13,2021-05-23T19:29:42,0.44,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-05-24,24,15,20.1,24,15,20.1,0.4,28.2,0,0,0,,0,0,46.8,32.4,292.8,1008.3,25.9,12,273.7,23.7,9,,2021-05-24T04:52:32,2021-05-24T19:30:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-25,28.1,10.9,21,27,10.9,20.9,2.2,29.6,0,0,0,,0,0,46.8,21.6,193.6,1003.4,19,11.9,344.1,29.6,10,,2021-05-25T04:51:53,2021-05-25T19:31:23,0.49,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-26,28,14,20.5,27,14,20.4,8.5,48.3,0,0,0,,0,0,46.8,21.6,17.8,999.3,47.6,12,279.5,24,9,,2021-05-26T04:51:15,2021-05-26T19:32:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-05-27,27,11,19.2,26.5,11,19.1,9.8,61.5,1,100,4.17,rain,0,0,64.8,32.4,298.1,999.1,34.1,11.6,271.5,23.5,9,,2021-05-27T04:50:40,2021-05-27T19:33:01,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-05-28,30,19,23.3,28.2,19,23,4.6,30.8,0,0,0,,0,0,64.8,36,307.3,1003.3,6.1,13.1,359.1,31.1,10,,2021-05-28T04:50:06,2021-05-28T19:33:49,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-29,27.4,17,22.4,26.7,17,22.2,7.8,40.7,0,0,0,,0,0,39.6,25.2,70,1004.3,10.2,13.1,346.5,29.9,10,,2021-05-29T04:49:34,2021-05-29T19:34:35,0.56,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-05-30,27.1,15,21.2,26.7,15,21.2,10.7,53.6,1,100,4.17,rain,0,0,28.8,14.4,132.3,1006.7,32.5,12.6,333.1,28.8,10,,2021-05-30T04:49:04,2021-05-30T19:35:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-05-31,19,14,16.5,19,14,16.5,13.2,81.4,1.5,100,12.5,rain,0,0,28.8,14.4,54.6,1007.7,34.4,7.4,167.1,14.4,7,,2021-05-31T04:48:36,2021-05-31T19:36:05,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-01,28,11,20.3,26.9,11,20.1,10.6,60.5,0.4,100,4.17,rain,0,0,25.2,14.4,144.1,1008.8,8.9,10.5,328.5,28.4,10,,2021-06-01T04:48:10,2021-06-01T19:36:48,0.71,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-02,29,15,21.2,27.6,15,21,10.4,58.2,0,0,0,,0,0,39.6,25.2,337.1,1004.7,41.1,9.1,167.6,14.5,6,,2021-06-02T04:47:45,2021-06-02T19:37:30,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-03,29,14,22.9,27.4,14,22.5,1.6,27.9,0,0,0,,0,0,47,28.8,307.2,1005.9,17.2,12.9,359.6,31.1,10,,2021-06-03T04:47:23,2021-06-03T19:38:11,0.81,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-04,31,14,24,29,14,23.2,4.7,32.3,0,0,0,,0,0,57.6,39.6,317.6,998.4,5.8,12.4,357.7,31,10,,2021-06-04T04:47:03,2021-06-04T19:38:51,0.86,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-05,34,13,26,31.6,13,24.8,5,32.6,0,0,0,,0,0,50.4,21.6,281.8,998,10.8,12.3,356.4,30.7,10,,2021-06-05T04:46:44,2021-06-05T19:39:30,0.9,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-06,33,17,26.1,31.2,17,25.4,9.2,36.4,0,0,0,,0,0,39.6,14.4,77.8,1001.5,73,12.8,212.2,18.3,8,,2021-06-06T04:46:27,2021-06-06T19:40:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-07,29,20.6,24.8,28.6,20.6,24.7,13.8,51.4,0,0,0,,0,0,28.8,21.6,113,1008.7,73.7,11.8,222.9,19.2,7,,2021-06-07T04:46:13,2021-06-07T19:40:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-08,29,17,23.9,29.5,17,24.1,17.1,67.7,0,0,0,,0,0,28.8,10.8,126.9,1011,39.5,9.4,262.3,22.6,9,,2021-06-08T04:46:00,2021-06-08T19:41:17,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-09,25.7,18.8,22.4,25.7,18.8,22.4,19.2,82.4,1,100,12.5,rain,0,0,28.8,18,5.7,1011.1,33.1,6.4,148,12.8,4,,2021-06-09T04:45:49,2021-06-09T19:41:50,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-10,33,18,25.5,31.7,18,25.1,14.8,57.1,0.1,100,4.17,rain,0,0,28.8,14.4,270.6,1007.2,18.1,12.8,315.8,27.3,10,,2021-06-10T04:45:40,2021-06-10T19:42:22,0,Rain,Clear conditions throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-11,37,17,27.8,34.6,17,27,12.3,46.9,0,0,0,,0,0,32.4,21.6,198,1006.7,52.4,11.7,301.7,25.9,9,,2021-06-11T04:45:33,2021-06-11T19:42:52,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-12,37,19,29.1,37.4,19,29.4,16,48,0,0,0,,0,0,32.4,18,161.2,1007.3,62,10.8,255.8,22.1,9,,2021-06-12T04:45:28,2021-06-12T19:43:21,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-13,34,24,27.4,37.3,24,28.5,21.3,70.9,0.1,100,4.17,rain,0,0,28.8,14.4,120.8,1003.8,38.6,6.5,172.2,14.7,7,,2021-06-13T04:45:25,2021-06-13T19:43:48,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-14,25.1,23,23.7,25.1,23,23.7,22.5,93.1,2,100,12.5,rain,0,0,25.2,10.8,96.5,1000.3,82.9,3.6,136.4,11.8,5,,2021-06-14T04:45:24,2021-06-14T19:44:13,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-15,30.5,22,25.4,30.8,22,25.5,17.6,64.9,0,0,0,,0,0,25.2,18,122.6,1002.3,60.8,8.8,295.4,25.6,9,,2021-06-15T04:45:25,2021-06-15T19:44:37,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-16,23,20,21.3,23,20,21.3,17.4,79.1,6.3,100,8.33,rain,0,0,25.2,10.8,135.7,1005,67.7,7.1,227.7,19.6,8,,2021-06-16T04:45:27,2021-06-16T19:44:59,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-17,33,20,26.7,30.8,20,25.8,11.9,48.9,2,100,4.17,rain,0,0,54,32.4,286.7,1002.9,26.9,10.2,352.5,30.3,10,,2021-06-17T04:45:32,2021-06-17T19:45:19,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-18,35,20.7,28.1,32.4,20.7,26.9,3.8,24,0,0,0,,0,0,54,36,285.2,1000.4,6.6,12.7,362.3,31.5,10,,2021-06-18T04:45:38,2021-06-18T19:45:38,0.27,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-19,37,16,28.5,34.2,16,27.1,2.9,24.4,0,0,0,,0,0,54,39.6,306.7,997.5,21.9,12.3,362.5,31.6,10,,2021-06-19T04:45:46,2021-06-19T19:45:55,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-20,36.7,17,29,34.2,17,27.6,6.5,27.3,0,0,0,,0,0,46.8,14.4,206.9,999.5,25.2,12.8,347.4,30.1,10,,2021-06-20T04:45:56,2021-06-20T19:46:10,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-21,36,20,28.6,34.8,20,28,11.4,36.6,0,0,0,,0,0,28.8,21.6,92.6,1001.7,30.8,11.7,328.5,28.4,10,,2021-06-21T04:46:07,2021-06-21T19:46:23,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-22,33,20,27.3,32.3,20,26.9,13.6,44.7,0,0,0,,0,0,28.8,21.6,169.1,1008.5,10,13,331.5,28.7,9,,2021-06-22T04:46:21,2021-06-22T19:46:35,0.46,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-23,27,20,23.8,27.3,20,23.8,14.8,57.8,4,100,8.33,rain,0,0,28.8,14.4,163.9,1011.1,84.4,11.6,101.2,8.7,3,,2021-06-23T04:46:36,2021-06-23T19:46:45,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-24,27,19,23.8,27.5,19,23.9,16.7,65.7,0,0,0,,0,0,18,10.8,127.9,1008.1,88.7,10.7,118.1,10.4,3,,2021-06-24T04:46:53,2021-06-24T19:46:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-25,26.3,18,22.7,26.3,18,22.7,19.7,83.9,13.1,100,16.67,rain,0,0,46.8,32.4,98.7,1003.8,72.4,5.2,178.8,15.4,7,,2021-06-25T04:47:11,2021-06-25T19:46:58,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2021-06-26,26.7,19,22.1,28.2,19,22.1,19.2,84.4,8,100,4.17,rain,0,0,46.8,14.4,77.6,1002.7,34.7,6.7,308.4,26.6,9,,2021-06-26T04:47:32,2021-06-26T19:47:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-27,34,20,27.2,34.7,20,28.3,19.8,67,0,0,0,,0,0,21.6,14.4,98.1,1003.6,10.2,8.1,305.6,26.5,9,,2021-06-27T04:47:54,2021-06-27T19:47:04,0.55,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-06-28,31.4,24,27,33.7,24,27.9,20.5,68.9,0.1,100,4.17,rain,0,0,25.2,18,129.9,1003.2,30.9,8.2,284.1,24.5,8,,2021-06-28T04:48:17,2021-06-28T19:47:04,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-06-29,27.3,23.1,25.1,29.4,23.1,25.5,21,78.3,0,0,0,,0,0,28.8,18,107.7,1002,41.6,6.9,138.2,11.9,4,,2021-06-29T04:48:42,2021-06-29T19:47:03,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-06-30,31,21,25.7,34.5,21,26.8,20,72,3.5,100,8.33,rain,0,0,39.6,18.2,108.6,1002.5,64.4,9.8,309,26.6,9,,2021-06-30T04:49:08,2021-06-30T19:46:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-01,29,18,22.5,32,18,22.9,18.7,80,14.2,100,12.5,rain,0,0,57.6,43.2,189.8,1003.6,68.7,10.7,98.8,8.4,3,,2021-07-01T04:49:36,2021-07-01T19:46:53,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-02,30,17,24,31.9,17,24.6,18.5,72.9,0,0,0,,0,0,57.6,14.4,148.2,1005.7,71.8,11.2,204.7,17.8,7,,2021-07-02T04:50:06,2021-07-02T19:46:46,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-07-03,28,20,24,29.2,20,24.2,19.6,77.7,26.8,100,16.67,rain,0,0,32.4,21.6,119.2,1003.3,54,11.2,192,16.7,6,,2021-07-03T04:50:37,2021-07-03T19:46:36,0.83,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-04,34,22,27.1,33.3,22,27.3,18.7,64.5,0,0,0,,0,0,32.4,21.6,257.7,1003.6,11.2,11,334.8,28.9,9,,2021-07-04T04:51:09,2021-07-04T19:46:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2021-07-05,32,21,25.3,34.2,21,25.9,20.1,74.3,9.2,100,12.5,rain,0,0,36,14.4,48.2,1005.9,60.9,11,210.7,18.3,6,,2021-07-05T04:51:43,2021-07-05T19:46:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-06,29,20.9,24.5,31.4,20.9,25.1,21.1,82.6,21,100,12.5,rain,0,0,36,14.4,153.2,1005.6,52.7,9.3,266.7,23.1,8,,2021-07-06T04:52:18,2021-07-06T19:45:55,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2021-07-07,32.1,22.9,27.5,37.2,22.9,30,22.7,76.5,0,0,0,,0,0,21.6,12.7,178.2,1004.9,49.5,8.6,229.1,19.8,7,,2021-07-07T04:52:54,2021-07-07T19:45:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2021-07-08,35,22,27.3,36.9,22,28.4,20.3,67.5,2,100,4.17,rain,0,0,32.4,21.6,191.7,1002.8,12.2,10.5,313.2,27,9,,2021-07-08T04:53:31,2021-07-08T19:45:18,0.99,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-09,32,21,27.1,35.4,21,28.9,20.7,69.5,0.1,100,4.17,rain,0,0,32.4,10.8,122.7,1001.7,34.4,10.7,287.8,24.9,8,,2021-07-09T04:54:10,2021-07-09T19:44:57,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2021-07-10,31.2,23.8,27.8,37.7,23.8,30.8,23.2,76.4,0,0,0,,0,0,21.6,7.2,88,1002.4,28.2,8,252.4,21.7,8,,2021-07-10T04:54:49,2021-07-10T19:44:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
